appid,timestamp,player_count
1174180,2025-11-07 18:01:38,31449
1174180,2025-11-07 19:01:08,36441
1174180,2025-11-07 20:01:32,41428
1174180,2025-11-07 21:01:34,46236
1174180,2025-11-07 22:01:43,46665
1174180,2025-11-07 23:01:09,42736
1174180,2025-11-08 00:01:51,38826
1174180,2025-11-08 01:01:35,37234
1174180,2025-11-08 02:01:37,36292
1174180,2025-11-08 03:01:07,35416
1174180,2025-11-08 04:00:58,34185
1174180,2025-11-08 05:01:39,32493
1174180,2025-11-08 06:01:36,29705
1174180,2025-11-08 07:00:55,27923
1174180,2025-11-08 08:01:33,28032
1174180,2025-11-08 09:00:39,30527
1174180,2025-11-08 10:01:39,32937
1174180,2025-11-08 11:02:38,33826
1174180,2025-11-08 12:00:56,34710
1174180,2025-11-08 13:01:06,34992
1174180,2025-11-08 14:02:05,35540
1174180,2025-11-08 15:02:20,36792
1174180,2025-11-08 16:01:40,38399
1174180,2025-11-08 17:01:36,38911
1174180,2025-11-08 18:01:40,41417
1174180,2025-11-08 19:01:33,46167
1174180,2025-11-08 20:01:35,50929
1174180,2025-11-08 21:01:37,54881
1174180,2025-11-08 22:01:34,56020
1174180,2025-11-08 23:00:50,52883
1174180,2025-11-09 00:01:36,48438
1174180,2025-11-09 01:01:42,45637
1174180,2025-11-09 02:00:51,43981
1174180,2025-11-09 03:01:40,43068
1174180,2025-11-09 04:00:54,41504
1174180,2025-11-09 05:01:34,39054
1174180,2025-11-09 06:01:39,35711
1174180,2025-11-09 07:01:42,32662
1174180,2025-11-09 08:01:14,32263
1174180,2025-11-09 09:01:40,34184
1174180,2025-11-09 10:01:36,37150
1174180,2025-11-09 11:01:37,37752
1174180,2025-11-09 12:00:59,38883
1174180,2025-11-09 13:01:45,39528
1174180,2025-11-09 14:01:38,39858
1174180,2025-11-09 15:01:38,40310
1174180,2025-11-09 16:01:36,41052
1174180,2025-11-09 17:01:36,41578
1174180,2025-11-09 18:01:08,43597
1174180,2025-11-09 19:01:42,48066
1174180,2025-11-09 20:01:45,54503
1174180,2025-11-09 21:01:35,59069
1174180,2025-11-09 22:01:36,57247
1174180,2025-11-09 23:00:36,51974
1174180,2025-11-10 00:01:38,48166
1174180,2025-11-10 01:01:42,47020
1174180,2025-11-10 02:01:44,46823
1174180,2025-11-10 03:00:38,45772
1174180,2025-11-10 04:01:39,42284
1174180,2025-11-10 05:01:38,37998
1174180,2025-11-10 06:01:44,33989
1174180,2025-11-10 07:01:27,31321
1174180,2025-11-10 08:01:54,30032
1174180,2025-11-10 09:00:35,29391
1174180,2025-11-10 10:01:38,29094
1174180,2025-11-10 11:01:39,27106
1174180,2025-11-10 12:00:58,27309
1174180,2025-11-10 13:01:44,24348
1174180,2025-11-10 14:01:30,23370
1174180,2025-11-10 15:01:42,24479
1174180,2025-11-10 16:01:37,26765
1174180,2025-11-10 17:00:40,28395
1174180,2025-11-10 18:01:06,31309
1174180,2025-11-10 19:01:45,36722
1174180,2025-11-10 20:01:36,42699
1174180,2025-11-10 21:01:29,47655
1174180,2025-11-10 22:01:41,45704
1174180,2025-11-10 23:01:48,40864
1174180,2025-11-11 00:01:10,38535
1174180,2025-11-11 01:01:45,37764
1174180,2025-11-11 02:01:26,37677
1174180,2025-11-11 03:00:47,37291
1174180,2025-11-11 04:01:42,34776
1174180,2025-11-11 05:01:40,32312
1174180,2025-11-11 06:01:48,29737
1174180,2025-11-11 07:01:29,28343
1174180,2025-11-11 08:01:54,28346
1174180,2025-11-11 09:01:39,28348
1174180,2025-11-11 10:00:52,28781
1174180,2025-11-11 11:00:43,27629
1174180,2025-11-11 12:01:44,28078
1174180,2025-11-11 13:01:40,25527
1174180,2025-11-11 14:01:35,24762
1174180,2025-11-11 15:00:56,25895
1174180,2025-11-11 16:01:41,28272
1174180,2025-11-11 17:01:36,29840
1174180,2025-11-11 18:00:37,32707
1174180,2025-11-11 19:01:28,37914
1174180,2025-11-11 20:01:41,44181
1174180,2025-11-11 21:02:15,49077
1174180,2025-11-11 22:01:43,47547
1174180,2025-11-11 23:01:40,42502
1174180,2025-11-12 00:01:45,39684
1174180,2025-11-12 01:02:32,38925
1174180,2025-11-12 02:01:36,39013
1174180,2025-11-12 03:02:40,38191
1174180,2025-11-12 04:00:36,35483
1174180,2025-11-12 05:01:03,32196
1174180,2025-11-12 06:00:43,29353
1174180,2025-11-12 07:01:06,27886
1174180,2025-11-12 08:00:36,27776
1174180,2025-11-12 09:01:40,28046
1174180,2025-11-12 10:01:51,28315
1174180,2025-11-12 11:01:17,26151
1174180,2025-11-12 12:01:42,27420
1174180,2025-11-12 13:01:36,24980
1174180,2025-11-12 14:01:39,24250
1174180,2025-11-12 15:00:45,25275
1174180,2025-11-12 16:01:47,27448
1174180,2025-11-12 17:01:43,28504
1174180,2025-11-12 18:01:41,30688
1174180,2025-11-12 19:01:38,35682
1174180,2025-11-12 20:01:43,41541
1174180,2025-11-12 21:01:00,46616
1174180,2025-11-12 22:01:43,45187
1174180,2025-11-12 23:01:03,39958
1174180,2025-11-13 00:00:59,37073
3948510,2025-11-10 11:23:12,0
3948510,2025-11-12 13:18:05,0
3949040,2025-11-06 23:02:01,17574
3949040,2025-11-07 00:01:59,16857
3949040,2025-11-07 01:01:50,19431
3949040,2025-11-07 02:01:20,23668
3949040,2025-11-07 03:01:48,27021
3949040,2025-11-07 04:01:41,25991
3949040,2025-11-07 05:01:42,20665
3949040,2025-11-07 06:01:41,15660
3949040,2025-11-07 07:02:45,14018
3949040,2025-11-07 08:00:41,14718
3949040,2025-11-07 09:01:19,17106
3949040,2025-11-07 10:01:59,17894
3949040,2025-11-07 11:01:47,16185
3949040,2025-11-07 12:00:40,13970
3949040,2025-11-07 13:01:43,11176
3949040,2025-11-07 14:01:55,8813
3949040,2025-11-07 15:01:40,7633
3949040,2025-11-07 16:01:51,7344
3949040,2025-11-07 17:01:53,7456
3949040,2025-11-07 18:01:44,8958
3949040,2025-11-07 19:01:16,12471
3949040,2025-11-07 20:01:43,17396
3949040,2025-11-07 21:01:47,22737
3949040,2025-11-07 22:02:09,23999
3949040,2025-11-07 23:01:19,22073
3949040,2025-11-08 00:02:00,21656
3949040,2025-11-08 01:01:45,22756
3949040,2025-11-08 02:01:46,26197
3949040,2025-11-08 03:01:15,31604
3949040,2025-11-08 04:01:02,34377
3949040,2025-11-08 05:01:43,32326
3949040,2025-11-08 06:01:40,26475
3949040,2025-11-08 07:00:59,21287
3949040,2025-11-08 08:01:37,19609
3949040,2025-11-08 09:00:42,21754
3949040,2025-11-08 10:01:43,24812
3949040,2025-11-08 11:02:40,25855
3949040,2025-11-08 12:00:58,24463
3949040,2025-11-08 13:01:06,21067
3949040,2025-11-08 14:02:05,17785
3949040,2025-11-08 15:02:21,15083
3949040,2025-11-08 16:01:43,13336
3949040,2025-11-08 17:01:39,12408
3949040,2025-11-08 18:01:44,13694
3949040,2025-11-08 19:01:38,17375
3949040,2025-11-08 20:01:42,23154
3949040,2025-11-08 21:01:46,28293
3949040,2025-11-08 22:01:43,30535
3949040,2025-11-08 23:02:01,30618
3949040,2025-11-09 00:01:46,29633
3949040,2025-11-09 01:01:51,29577
3949040,2025-11-09 02:00:59,31995
3949040,2025-11-09 03:01:47,36516
3949040,2025-11-09 04:00:58,39433
3949040,2025-11-09 05:01:37,37285
3949040,2025-11-09 06:01:41,31638
3949040,2025-11-09 07:01:45,25783
3949040,2025-11-09 08:01:16,23343
3949040,2025-11-09 09:01:42,24166
3949040,2025-11-09 10:01:39,26027
3949040,2025-11-09 11:01:39,27065
3949040,2025-11-09 12:01:02,25826
3949040,2025-11-09 13:01:46,23026
3949040,2025-11-09 14:01:39,19471
3949040,2025-11-09 15:01:38,15920
3949040,2025-11-09 16:01:37,13881
3949040,2025-11-09 17:01:37,12804
3949040,2025-11-09 18:01:12,13326
3949040,2025-11-09 19:01:47,16657
3949040,2025-11-09 20:01:52,23923
3949040,2025-11-09 21:01:45,29586
3949040,2025-11-09 22:01:46,30343
3949040,2025-11-09 23:00:45,28235
3949040,2025-11-10 00:01:47,27359
3949040,2025-11-10 01:01:51,29656
3949040,2025-11-10 02:01:52,34010
3949040,2025-11-10 03:00:44,38102
3949040,2025-11-10 04:01:44,35997
3949040,2025-11-10 05:01:43,29417
3949040,2025-11-10 06:01:48,23825
3949040,2025-11-10 07:01:32,21040
3949040,2025-11-10 08:01:59,21206
3949040,2025-11-10 09:00:39,22231
3949040,2025-11-10 10:01:43,21365
3949040,2025-11-10 11:01:42,18172
3949040,2025-11-10 12:01:01,14704
3949040,2025-11-10 13:01:46,11026
3949040,2025-11-10 14:01:32,8396
3949040,2025-11-10 15:01:44,6820
3949040,2025-11-10 16:01:39,6289
3949040,2025-11-10 17:00:45,6281
3949040,2025-11-10 18:01:12,7196
3949040,2025-11-10 19:01:51,9759
3949040,2025-11-10 20:01:43,14370
3949040,2025-11-10 21:01:39,18534
3949040,2025-11-10 22:01:52,17629
3949040,2025-11-10 23:02:02,15444
3949040,2025-11-11 00:01:25,15513
3949040,2025-11-11 01:02:01,18423
3949040,2025-11-11 02:02:12,22688
3949040,2025-11-11 03:00:57,26205
3949040,2025-11-11 04:01:49,25292
3949040,2025-11-11 05:01:47,20641
3949040,2025-11-11 06:01:55,16184
3949040,2025-11-11 07:01:37,14083
3949040,2025-11-11 08:02:00,14759
3949040,2025-11-11 09:01:46,16658
3949040,2025-11-11 10:00:59,17235
3949040,2025-11-11 11:00:47,15811
3949040,2025-11-11 12:01:48,13413
3949040,2025-11-11 13:01:44,10469
3949040,2025-11-11 14:01:39,8268
3949040,2025-11-11 15:01:00,6856
3949040,2025-11-11 16:01:45,6250
3949040,2025-11-11 17:01:43,6275
3949040,2025-11-11 18:00:46,7050
3949040,2025-11-11 19:01:38,9233
3949040,2025-11-11 20:01:53,13561
3949040,2025-11-11 21:02:30,17442
3949040,2025-11-11 22:02:01,17320
3949040,2025-11-11 23:01:56,15796
3949040,2025-11-12 00:02:03,16083
3949040,2025-11-12 01:02:48,18318
3949040,2025-11-12 02:01:53,21482
3949040,2025-11-12 03:02:53,24691
3949040,2025-11-12 04:00:46,23096
3949040,2025-11-12 05:01:12,17613
3949040,2025-11-12 06:00:52,13113
3949040,2025-11-12 07:01:16,11288
3949040,2025-11-12 08:00:45,12660
3949040,2025-11-12 09:01:50,14524
3949040,2025-11-12 10:01:59,15027
3949040,2025-11-12 11:01:24,13020
3949040,2025-11-12 12:01:48,10993
3949040,2025-11-12 13:01:43,8356
3949040,2025-11-12 14:01:46,6498
3949040,2025-11-12 15:00:51,5577
3949040,2025-11-12 16:01:57,5069
3949040,2025-11-12 17:01:55,4982
3949040,2025-11-12 18:01:19,5693
3949040,2025-11-12 19:01:50,7599
3949040,2025-11-12 20:01:57,10898
3949040,2025-11-12 21:01:18,14160
3949040,2025-11-12 22:02:01,13764
3949040,2025-11-12 23:01:22,12103
3949040,2025-11-13 00:01:18,12041
3241660,2025-11-06 23:01:48,60142
3241660,2025-11-07 00:01:43,58233
3241660,2025-11-07 01:01:36,60919
3241660,2025-11-07 02:01:06,66931
3241660,2025-11-07 03:01:37,71705
3241660,2025-11-07 04:01:32,67189
3241660,2025-11-07 05:01:33,56373
3241660,2025-11-07 06:01:32,45476
3241660,2025-11-07 07:02:36,41812
3241660,2025-11-07 08:00:32,46101
3241660,2025-11-07 09:01:10,52748
3241660,2025-11-07 10:01:35,55636
3241660,2025-11-07 11:01:38,51384
3241660,2025-11-07 12:00:32,43342
3241660,2025-11-07 13:01:35,34271
3241660,2025-11-07 14:01:47,26974
3241660,2025-11-07 15:01:32,23113
3241660,2025-11-07 16:01:42,21697
3241660,2025-11-07 17:01:43,21899
3241660,2025-11-07 18:01:32,27275
3241660,2025-11-07 19:01:04,39691
3241660,2025-11-07 20:01:30,58887
3241660,2025-11-07 21:01:32,77955
3241660,2025-11-07 22:01:41,86596
3241660,2025-11-07 23:01:06,84117
3241660,2025-11-08 00:01:47,79938
3241660,2025-11-08 01:01:31,79577
3241660,2025-11-08 02:01:32,83114
3241660,2025-11-08 03:01:03,88426
3241660,2025-11-08 04:00:54,88592
3241660,2025-11-08 05:01:34,80955
3241660,2025-11-08 06:01:32,64045
3241660,2025-11-08 07:00:51,57391
3241660,2025-11-08 08:01:29,58581
3241660,2025-11-08 09:00:34,67597
3241660,2025-11-08 10:01:35,76716
3241660,2025-11-08 11:02:32,77990
3241660,2025-11-08 12:00:50,71301
3241660,2025-11-08 13:01:00,60943
3241660,2025-11-08 14:01:58,49855
3241660,2025-11-08 15:02:13,42111
3241660,2025-11-08 16:01:35,37431
3241660,2025-11-08 17:01:31,34959
3241660,2025-11-08 18:01:35,39635
3241660,2025-11-08 19:01:29,53763
3241660,2025-11-08 20:01:32,73792
3241660,2025-11-08 21:01:34,92601
3241660,2025-11-08 22:01:30,102245
3241660,2025-11-08 23:00:46,99072
3241660,2025-11-09 00:01:32,93671
3241660,2025-11-09 01:01:38,90021
3241660,2025-11-09 02:00:47,91652
3241660,2025-11-09 03:01:35,96394
3241660,2025-11-09 04:00:50,98912
3241660,2025-11-09 05:01:30,93770
3241660,2025-11-09 06:01:34,80429
3241660,2025-11-09 07:01:38,68262
3241660,2025-11-09 08:01:09,65360
3241660,2025-11-09 09:01:35,71760
3241660,2025-11-09 10:01:32,80004
3241660,2025-11-09 11:01:32,81891
3241660,2025-11-09 12:00:54,77888
3241660,2025-11-09 13:01:39,68579
3241660,2025-11-09 14:01:32,57481
3241660,2025-11-09 15:01:31,47276
3241660,2025-11-09 16:01:29,41538
3241660,2025-11-09 17:01:30,38197
3241660,2025-11-09 18:01:03,41653
3241660,2025-11-09 19:01:37,54117
3241660,2025-11-09 20:01:42,75928
3241660,2025-11-09 21:01:33,92999
3241660,2025-11-09 22:01:33,92955
3241660,2025-11-09 23:00:33,84930
3241660,2025-11-10 00:01:35,81615
3241660,2025-11-10 01:01:39,84441
3241660,2025-11-10 02:01:40,90735
3241660,2025-11-10 03:00:34,95511
3241660,2025-11-10 04:01:36,90382
3241660,2025-11-10 05:01:35,77799
3241660,2025-11-10 06:01:40,65585
3241660,2025-11-10 07:01:23,60446
3241660,2025-11-10 08:01:50,62642
3241660,2025-11-10 09:00:31,66551
3241660,2025-11-10 10:01:34,64729
3241660,2025-11-10 11:01:33,55831
3241660,2025-11-10 12:00:53,45592
3241660,2025-11-10 13:01:38,34771
3241660,2025-11-10 14:01:24,26511
3241660,2025-11-10 15:01:36,22188
3241660,2025-11-10 16:01:31,20802
3241660,2025-11-10 17:00:35,21321
3241660,2025-11-10 18:01:01,24618
3241660,2025-11-10 19:01:40,35125
3241660,2025-11-10 20:01:32,50844
3241660,2025-11-10 21:01:27,65137
3241660,2025-11-10 22:01:39,63745
3241660,2025-11-10 23:01:46,56274
3241660,2025-11-11 00:01:08,54602
3241660,2025-11-11 01:01:43,59138
3241660,2025-11-11 02:01:23,64842
3241660,2025-11-11 03:00:44,69948
3241660,2025-11-11 04:01:39,67456
3241660,2025-11-11 05:01:37,58389
3241660,2025-11-11 06:01:44,48882
3241660,2025-11-11 07:01:26,45234
3241660,2025-11-11 08:01:50,47606
3241660,2025-11-11 09:01:36,53627
3241660,2025-11-11 10:00:49,54773
3241660,2025-11-11 11:00:38,50961
3241660,2025-11-11 12:01:38,43959
3241660,2025-11-11 13:01:35,34515
3241660,2025-11-11 14:01:30,27695
3241660,2025-11-11 15:00:51,23016
3241660,2025-11-11 16:01:36,21648
3241660,2025-11-11 17:01:32,21358
3241660,2025-11-11 18:00:32,24666
3241660,2025-11-11 19:01:24,35124
3241660,2025-11-11 20:01:38,51629
3241660,2025-11-11 21:02:14,67272
3241660,2025-11-11 22:01:41,66024
3241660,2025-11-11 23:01:38,58762
3241660,2025-11-12 00:01:43,56497
3241660,2025-11-12 01:02:29,59673
3241660,2025-11-12 02:01:34,64423
3241660,2025-11-12 03:02:37,67942
3241660,2025-11-12 04:00:34,62644
3241660,2025-11-12 05:01:00,51902
3241660,2025-11-12 06:00:40,42339
3241660,2025-11-12 07:01:03,39133
3241660,2025-11-12 08:00:33,42225
3241660,2025-11-12 09:01:37,47969
3241660,2025-11-12 10:01:48,49638
3241660,2025-11-12 11:01:12,45231
3241660,2025-11-12 12:01:37,38108
3241660,2025-11-12 13:01:32,30108
3241660,2025-11-12 14:01:35,24135
3241660,2025-11-12 15:00:40,20774
3241660,2025-11-12 16:01:43,19383
3241660,2025-11-12 17:01:38,18677
3241660,2025-11-12 18:01:36,21794
3241660,2025-11-12 19:01:34,31337
3241660,2025-11-12 20:01:40,46680
3241660,2025-11-12 21:00:58,61048
3241660,2025-11-12 22:01:41,60595
3241660,2025-11-12 23:01:01,52697
3241660,2025-11-13 00:00:57,48465
381210,2025-11-06 23:01:50,57408
381210,2025-11-07 00:01:44,76416
381210,2025-11-07 01:01:35,79711
381210,2025-11-07 02:01:05,80047
381210,2025-11-07 03:01:36,78482
381210,2025-11-07 04:01:31,72859
381210,2025-11-07 05:01:33,64992
381210,2025-11-07 06:01:32,59272
381210,2025-11-07 07:02:36,56709
381210,2025-11-07 08:00:32,57158
381210,2025-11-07 09:01:10,57949
381210,2025-11-07 10:01:35,57058
381210,2025-11-07 11:01:38,52856
381210,2025-11-07 12:00:32,49766
381210,2025-11-07 13:01:34,44427
381210,2025-11-07 14:01:47,40689
381210,2025-11-07 15:01:31,38753
381210,2025-11-07 16:01:42,38721
381210,2025-11-07 17:01:43,40286
381210,2025-11-07 18:01:32,45734
381210,2025-11-07 19:01:03,55481
381210,2025-11-07 20:01:29,66753
381210,2025-11-07 21:01:31,75069
381210,2025-11-07 22:01:41,77866
381210,2025-11-07 23:01:07,74765
381210,2025-11-08 00:01:48,72736
381210,2025-11-08 01:01:32,72139
381210,2025-11-08 02:01:33,72874
381210,2025-11-08 03:01:04,74310
381210,2025-11-08 04:00:55,71895
381210,2025-11-08 05:01:35,67605
381210,2025-11-08 06:01:33,61762
381210,2025-11-08 07:00:52,57052
381210,2025-11-08 08:01:30,56310
381210,2025-11-08 09:00:36,57875
381210,2025-11-08 10:01:36,59432
381210,2025-11-08 11:02:33,58373
381210,2025-11-08 12:00:51,57310
381210,2025-11-08 13:01:00,54722
381210,2025-11-08 14:01:59,52344
381210,2025-11-08 15:02:14,49784
381210,2025-11-08 16:01:36,48575
381210,2025-11-08 17:01:32,48372
381210,2025-11-08 18:01:37,53197
381210,2025-11-08 19:01:30,61853
381210,2025-11-08 20:01:33,71814
381210,2025-11-08 21:01:34,79653
381210,2025-11-08 22:01:32,82802
381210,2025-11-08 23:00:48,80861
381210,2025-11-09 00:01:33,77549
381210,2025-11-09 01:01:39,75466
381210,2025-11-09 02:00:48,75538
381210,2025-11-09 03:01:37,76620
381210,2025-11-09 04:00:51,75606
381210,2025-11-09 05:01:31,71339
381210,2025-11-09 06:01:35,64964
381210,2025-11-09 07:01:39,58894
381210,2025-11-09 08:01:10,56550
381210,2025-11-09 09:01:36,57070
381210,2025-11-09 10:01:33,58503
381210,2025-11-09 11:01:33,58321
381210,2025-11-09 12:00:55,57889
381210,2025-11-09 13:01:40,56732
381210,2025-11-09 14:01:33,53673
381210,2025-11-09 15:01:33,50228
381210,2025-11-09 16:01:31,49143
381210,2025-11-09 17:01:31,49145
381210,2025-11-09 18:01:04,53153
381210,2025-11-09 19:01:40,61335
381210,2025-11-09 20:01:44,72874
381210,2025-11-09 21:01:33,79433
381210,2025-11-09 22:01:34,78415
381210,2025-11-09 23:00:34,74979
381210,2025-11-10 00:01:36,72758
381210,2025-11-10 01:01:40,74375
381210,2025-11-10 02:01:41,76478
381210,2025-11-10 03:00:35,76058
381210,2025-11-10 04:01:37,71411
381210,2025-11-10 05:01:36,64618
381210,2025-11-10 06:01:41,57529
381210,2025-11-10 07:01:25,53608
381210,2025-11-10 08:01:52,51899
381210,2025-11-10 09:00:32,51731
381210,2025-11-10 10:01:36,49724
381210,2025-11-10 11:01:35,45377
381210,2025-11-10 12:00:55,41573
381210,2025-11-10 13:01:40,36929
381210,2025-11-10 14:01:26,33571
381210,2025-11-10 15:01:37,32138
381210,2025-11-10 16:01:33,32382
381210,2025-11-10 17:00:36,33359
381210,2025-11-10 18:01:02,38645
381210,2025-11-10 19:01:41,46697
381210,2025-11-10 20:01:33,55927
381210,2025-11-10 21:01:28,62734
381210,2025-11-10 22:01:39,62152
381210,2025-11-10 23:01:46,59277
381210,2025-11-11 00:01:09,59757
381210,2025-11-11 01:01:43,61676
381210,2025-11-11 02:01:23,63966
381210,2025-11-11 03:00:44,64262
381210,2025-11-11 04:01:39,60704
381210,2025-11-11 05:01:37,55816
381210,2025-11-11 06:01:45,51507
381210,2025-11-11 07:01:26,48973
381210,2025-11-11 08:01:51,48880
381210,2025-11-11 09:01:36,49291
381210,2025-11-11 10:00:50,48649
381210,2025-11-11 11:00:39,45086
381210,2025-11-11 12:01:39,42246
381210,2025-11-11 13:01:36,37655
381210,2025-11-11 14:01:31,34085
381210,2025-11-11 15:00:51,32218
381210,2025-11-11 16:01:37,32862
381210,2025-11-11 17:01:32,33517
381210,2025-11-11 18:00:33,38935
381210,2025-11-11 19:01:25,47538
381210,2025-11-11 20:01:38,56928
381210,2025-11-11 21:02:13,63549
381210,2025-11-11 22:01:41,63622
381210,2025-11-11 23:01:39,61607
381210,2025-11-12 00:01:43,61996
381210,2025-11-12 01:02:30,63108
381210,2025-11-12 02:01:34,65063
381210,2025-11-12 03:02:38,65393
381210,2025-11-12 04:00:34,60883
381210,2025-11-12 05:01:00,54420
381210,2025-11-12 06:00:40,49122
381210,2025-11-12 07:01:03,45251
381210,2025-11-12 08:00:33,47295
381210,2025-11-12 09:01:38,48187
381210,2025-11-12 10:01:48,47525
381210,2025-11-12 11:01:13,43486
381210,2025-11-12 12:01:38,40476
381210,2025-11-12 13:01:32,36062
381210,2025-11-12 14:01:36,32676
381210,2025-11-12 15:00:40,31090
381210,2025-11-12 16:01:43,30705
381210,2025-11-12 17:01:39,31400
381210,2025-11-12 18:01:37,36091
381210,2025-11-12 19:01:34,43752
381210,2025-11-12 20:01:40,52368
381210,2025-11-12 21:00:58,58841
381210,2025-11-12 22:01:42,58494
381210,2025-11-12 23:01:02,55087
381210,2025-11-13 00:00:58,55194
1669000,2025-11-06 23:04:52,2012
1669000,2025-11-07 00:04:49,2130
1669000,2025-11-07 01:04:40,2277
1669000,2025-11-07 02:04:07,2470
1669000,2025-11-07 03:05:33,2528
1669000,2025-11-07 04:04:27,2467
1669000,2025-11-07 05:04:29,2261
1669000,2025-11-07 06:06:02,2041
1669000,2025-11-07 07:05:31,1859
1669000,2025-11-07 08:03:27,1837
1669000,2025-11-07 09:04:06,1842
1669000,2025-11-07 10:04:45,1719
1669000,2025-11-07 11:04:29,1655
1669000,2025-11-07 12:03:19,1525
1669000,2025-11-07 13:04:23,1386
1669000,2025-11-07 14:04:33,1256
1669000,2025-11-07 15:04:17,1250
1669000,2025-11-07 16:04:29,1294
1669000,2025-11-07 17:04:31,1361
1669000,2025-11-07 18:04:21,1491
1669000,2025-11-07 19:04:33,1608
1669000,2025-11-07 20:04:48,1756
1669000,2025-11-07 21:04:42,1976
1669000,2025-11-07 22:06:06,2137
1669000,2025-11-07 23:04:12,2270
1669000,2025-11-08 00:05:23,2393
1669000,2025-11-08 01:04:49,2539
1669000,2025-11-08 02:04:36,2665
1669000,2025-11-08 03:04:00,2751
1669000,2025-11-08 04:04:21,2816
1669000,2025-11-08 05:04:30,2651
1669000,2025-11-08 06:04:26,2469
1669000,2025-11-08 07:03:46,2248
1669000,2025-11-08 08:04:24,2188
1669000,2025-11-08 09:04:55,2146
1669000,2025-11-08 10:04:43,2071
1669000,2025-11-08 11:05:22,2042
1669000,2025-11-08 12:03:39,1993
1669000,2025-11-08 13:03:49,1842
1669000,2025-11-08 14:05:01,1774
1669000,2025-11-08 15:05:32,1782
1669000,2025-11-08 16:05:10,1913
1669000,2025-11-08 17:04:19,2060
1669000,2025-11-08 18:03:36,2208
1669000,2025-11-08 19:04:27,2373
1669000,2025-11-08 20:04:30,2551
1669000,2025-11-08 21:04:32,2706
1669000,2025-11-08 22:04:45,2883
1669000,2025-11-08 23:04:47,3043
1669000,2025-11-09 00:04:28,3148
1669000,2025-11-09 01:04:37,3185
1669000,2025-11-09 02:03:40,3240
1669000,2025-11-09 03:04:28,3302
1669000,2025-11-09 04:03:41,3361
1669000,2025-11-09 05:04:21,3225
1669000,2025-11-09 06:04:41,2989
1669000,2025-11-09 07:04:36,2767
1669000,2025-11-09 08:04:00,2544
1669000,2025-11-09 09:04:26,2508
1669000,2025-11-09 10:04:22,2343
1669000,2025-11-09 11:04:19,2363
1669000,2025-11-09 12:03:55,2253
1669000,2025-11-09 13:04:40,2050
1669000,2025-11-09 14:04:17,1955
1669000,2025-11-09 15:04:16,1953
1669000,2025-11-09 16:04:13,2027
1669000,2025-11-09 17:04:14,2161
1669000,2025-11-09 18:03:47,2339
1669000,2025-11-09 19:04:26,2486
1669000,2025-11-09 20:03:43,2705
1669000,2025-11-09 21:04:30,2931
1669000,2025-11-09 22:04:29,3124
1669000,2025-11-09 23:03:26,3163
1669000,2025-11-10 00:04:27,3369
1669000,2025-11-10 01:04:29,3401
1669000,2025-11-10 02:04:31,3388
1669000,2025-11-10 03:03:28,3497
1669000,2025-11-10 04:04:26,3418
1669000,2025-11-10 05:04:31,3117
1669000,2025-11-10 06:04:30,2770
1669000,2025-11-10 07:04:44,2466
1669000,2025-11-10 08:04:40,2367
1669000,2025-11-10 09:03:20,2176
1669000,2025-11-10 10:04:21,2085
1669000,2025-11-10 11:04:15,1901
1669000,2025-11-10 12:03:41,1669
1669000,2025-11-10 13:04:18,1448
1669000,2025-11-10 14:04:04,1286
1669000,2025-11-10 15:04:13,1250
1669000,2025-11-10 16:04:23,1302
1669000,2025-11-10 17:03:12,1379
1669000,2025-11-10 18:03:41,1426
1669000,2025-11-10 19:04:24,1582
1669000,2025-11-10 20:04:21,1685
1669000,2025-11-10 21:04:28,1956
1669000,2025-11-10 22:05:46,2107
1669000,2025-11-10 23:04:48,2246
1669000,2025-11-11 00:04:13,2382
1669000,2025-11-11 01:04:58,2555
1669000,2025-11-11 02:05:14,2666
1669000,2025-11-11 03:04:42,2684
1669000,2025-11-11 04:04:50,2627
1669000,2025-11-11 05:05:32,2474
1669000,2025-11-11 06:04:39,2309
1669000,2025-11-11 07:05:22,2173
1669000,2025-11-11 08:04:46,2084
1669000,2025-11-11 09:04:49,2015
1669000,2025-11-11 10:03:41,2002
1669000,2025-11-11 11:03:26,1843
1669000,2025-11-11 12:04:22,1667
1669000,2025-11-11 13:04:21,1486
1669000,2025-11-11 14:04:14,1388
1669000,2025-11-11 15:03:34,1356
1669000,2025-11-11 16:04:17,1384
1669000,2025-11-11 17:05:01,1388
1669000,2025-11-11 18:04:19,1532
1669000,2025-11-11 19:04:13,1604
1669000,2025-11-11 20:04:34,1761
1669000,2025-11-11 21:05:18,2296
1669000,2025-11-11 22:04:45,5478
1669000,2025-11-11 23:02:26,6428
1669000,2025-11-12 00:02:28,7112
1669000,2025-11-12 01:03:09,7541
1669000,2025-11-12 02:02:11,7884
1669000,2025-11-12 03:03:14,7970
1669000,2025-11-12 04:01:10,7726
1669000,2025-11-12 05:01:38,7096
1669000,2025-11-12 06:01:16,6521
1669000,2025-11-12 07:01:40,5972
1669000,2025-11-12 08:01:10,5656
1669000,2025-11-12 09:02:15,5451
1669000,2025-11-12 10:02:25,5276
1669000,2025-11-12 11:01:48,4790
1669000,2025-11-12 12:02:12,4260
1669000,2025-11-12 13:02:06,3754
1669000,2025-11-12 14:02:09,3325
1669000,2025-11-12 15:01:15,3235
1669000,2025-11-12 16:02:18,3115
1669000,2025-11-12 17:02:13,3262
